Address,Wallet Total Value,Update Time,ETH Amount,ETH Value,Spot Value,Lido Value,DeFi Swap Value
0x9aabd298b30d034f8c64f86aa25fc74b9f70930f,163473522.0,2024/02/01,72013.4946,163473513,163473522,0,0
0xe27f62b70ab44d7fd1842dce66138a31940fa29a,162003187.0,2024/02/01,71365.7814,162003178,162003187,0,0
0x062448f804191128d71fc72e10a1d13bd7308e7e,158640996.0,2024/02/01,69999.9834,158640962,158640996,0,0
0x3bc643a841915a267ee067b580bd802a66001c1d,156691574.0,2024/02/01,69115.5431,156691157,156691574,0,0
0x1e2fcfd26d36183f1a5d90f0e6296915b02bcb40,155301609.0,2024/02/01,68441.5828,155128323,155301609,0,0
0x1f72b240b6fffceba07bdaa097cc7b216a643a0f,153616869.0,2024/02/01,67666.3656,153616860,153616869,0,0
0x4e5fab20b7b83c6f557b20c820883eab0a0b343b,153605365.0,2024/02/01,67666.3656,153605357,153605365,0,0
0xd65d71e5ecccfcf72b84cad65370626e048d1b33,153605365.0,2024/02/01,67666.3656,153605357,153605365,0,0
0x3fd6b1e25200fdda352cbc911ffcd4308895a7d0,153605365.0,2024/02/01,67666.3656,153605357,153605365,0,0
0x54cee0ef273d3d08ed120b0c561c0284a4c4490e,153364366.0,2024/02/01,67560.2006,153364358,153364366,0,0
0xecef66258cc21cb742ac34c68375b311fd3f34cc,153208891.0,2024/02/01,67491.7103,153208882,153208891,0,0
0xd548dd6ccc7a563346372fa0d8cef06e1683b0e3,152949189.0,2024/02/01,67372.2611,152949181,152949189,0,0
0xc4d5b7c576edfbac20fa081cff79ec745193e207,152937736.0,2024/02/01,67372.2611,152937728,152937736,0,0
0xcaaad25746a0e04a3c7eff86422991b00fd3d76a,152937716.0,2024/02/01,67372.2523,152937708,152937716,0,0
0x92cf9066c657b1f63a7a2dc37255b31be6ef1858,152926665.0,2024/02/01,67395.8861,152926657,152926665,0,0
0x4920f22b632bfaa40af8d39c31d9607809485952,152550808.0,2024/02/01,67312.7121,152550799,152550808,0,0
0x19184ab45c40c2920b0e0e31413b9434abd243ed,151017019.0,2024/02/01,4477730012251,39873400,148662649,0,0
0x47029dc4f3922706bf670d335c45550cff4f6a35,149277207.0,2024/02/01,65857.5302,149270702,149277207,0,0
0x1342a001544b8b7ae4a5d374e33114c66d78bd5f,136524648.0,2024/02/01,59491.41,135104397,136524648,0,0
0xd4914762f9bd566bd0882b71af5439c0476d2ff6,136482980.0,2024/02/01,59480.51,135062989,136482980,0,0
0xe4f4866437513e7e023fb3933ba43045312b7459,136198861.0,2024/02/01,60078.6162,136198824,136198861,0,0
0x5bcd25b6e044b97dfc941b9ec4b617ec10e1abcd,135888568.0,2024/02/01,59330.3799,134722087,135888568,0,0
0xa43d2e05ed00c040c8422a88cb8ede921a539f92,135424135.0,2024/02/01,59013.1402,134015301,135424135,0,0
0x998a7fd73446cd6532bf3058a270581730b27137,133844778.0,2024/02/01,58938.037,133844746,133844778,0,0
0x904cc2b2694ffa78f04708d6f7de205108213126,131714555.0,2024/02/01,58000,131714520,131714555,0,0
0x693be1ea307e3b3826d34e96336399969898dee8,131289394.0,2024/02/01,57812.7832,131289362,131289394,0,0
0x795cbc7a670d06e56cd2197d4ca175e081a416ad,130999783.0,2024/02/01,57683.9938,130999773,130999783,0,0
0x8c3389616404fda275cfdba0c7b0b3d1fee9ebdc,130865327.0,2024/02/01,57624.5352,130865320,130865327,0,0
0xcfee6efec3471874022e205f4894733c42cbbf64,130381280.0,2024/02/01,57499.9992,130381248,130381280,0,0
0x51cab40a6895d2a5c092f3766b3b9830884b0adf,129450209.0,2024/02/01,57001.399,129450177,129450209,0,0
0xa0e239b0abf4582366adaff486ee268c848c4409,127590141.0,2024/02/01,56282.1945,127588921,127590141,0,0
0x05576087d1ad92873da0a3b76e7105195935b0f5,125454459.0,2024/02/01,55230.0153,125454428,125454459,0,0
0x7c2a289c0523e748c286a37570d2efc16d2c934e,124934080.0,2024/02/01,55000.5531,124933756,124934080,0,0
0x6b378be3c9642ccf25b1a27facb8ace24ac34a12,113315030.0,2024/02/01,49999.9996,113314999,113315030,0,0
0x98ec059dc3adfbdd63429454aeb0c990fba4a128,113264305.0,2024/02/01,50000.1086,113264246,113264305,0,0
0x97e813b9a81d097e60a5e6311bc9a475199b67ae,111611538.0,2024/02/01,44522.7086,101133333,111611538,0,0
0xd03be958e6b8da2d28ac8231a2291d6e4f0a7ea7,111378974.0,2024/02/01,49044.2356,111378969,111378974,0,0
0x2eb08efb9e10d9f56e46938f28c13ecb33f67b15,106898171.0,2024/02/01,47070.8439,106897416,106898171,0,0
0x7f3a1e45f67e92c880e573b43379d71ee089db54,103128726.0,2024/02/01,45497.5799,103123450,103128726,0,0
0x37e3bc492735d3d84f2b126cffaf4f0a95bff049,92103558.0,2024/02/01,40635.6532,92103553,92103558,0,0
0xa2f6abe26fe0e1c1f2684ab002ed02a59ffbf85a,87269296.0,2024/02/01,38417.5945,87265182,87269296,0,0
0x756d64dc5edb56740fc617628dc832ddbcfd373c,86585943.0,2024/02/01,51656922.3135,51656922,86585943,0,0
0x0639556f03714a74a5feeaf5736a4a64ff70d206,77551948.0,2024/02/01,585823.9672,8921569.0,77551948,0,0
0xdca6ab9508d28c0eb7b120b8252041edcb56753f,76617763.0,2024/02/01,33300,75500424,76617763,0,0
0x7c0c71d143c0ab9e1abc793b14d99b5cf8765e62,71920042.0,2024/02/01,31651.8813,71920038,71920042,0,0
0xa7efae728d2936e78bda97dc267687568dd593f3,70679721.0,2024/02/01,31206.8049,70677484,70679721,0,0
0x1fe29b608c1cab7b7354fc96c7bbb2a68355ced6,67995125.0,2024/02/01,30000.8476,67995121,67995125,0,0
0xb60c61dbb7456f024f9338c739b02be68e3f545c,57665287.0,2024/02/01,31585744.5839,27424212,57649261,0,0
0x7fdd9c6be666561e088607bda6047feb283fb4a5,30490330.0,2024/02/01,13451.0023,30490329,30490330,0,0
0x629e7da20197a5429d30da36e77d06cdf796b71a,28661871.0,2024/02/01,4.9795,11290.58,11315,28650555,0
0xbcd93566ee5c12ab20a01cdd26c68b55eefbac61,17736118.0,2024/02/01,4635704.1191,4631277.0,17006329,729789,0
0x5183fed33e8bc603b3b6100c46cf866ed200b66e,13008652.0,2024/02/01,11827863.7904,11817514.0,13008652,0,0
0x8bc110db7029197c3621bea8092ab1996d5dd7be,12814104.0,2024/02/01,16049.3124,206079.63,520019,0,0
0xa939bffb33bed18dc0063737cb9ea41a1fdb2fe3,12686553.0,2024/02/01,5974.0435,11608725.0,12686553,0,0
0x8dc418ae0fb536b572be581148c221c1907d28f0,10283298.0,2024/02/01,7725322.8154,7718177.0,7746521,2536777,0
0x7350dc1c9c0b154c851e81ae3da3e99aa4d7b36b,10156405.0,2024/02/01,8.646,363189.07,963557,6654617,0
0x4b581deda2f2c0650c3dfc506c86a8c140d9f699,9495343.0,2024/02/01,159884.8732,1295564.0,2296830,0,0
0x9199cc44cf7850fe40081ea6f2b010fee1088270,9161118.0,2024/02/01,424.0429,1024276.0,1031753,8119455,0
0xf219c9f258100e247053ad462ffd88c4e1138ac9,9037389.0,2024/02/01,997.7079,2155303.0,2157283,0,0
0x513f0d091a47fb701203c8c26d37de2ebeab551e,8746925.0,2024/02/01,3147.9219,7177388.0,8746925,0,0
0xddfe74f671f6546f49a6d20909999cfe5f09ad78,8002237.0,2024/02/01,100118.3019,35243.06,58957,571246,0
0x976868c1de3b3ef448ec5e20e6a8470508b9467d,7798427.0,2024/02/01,246.8397,558104.52,558149,0,0
0xad8523cea4e5201adbeecd54e01b4fff1e83fd9f,7587966.0,2024/02/01,2347.7975,5301397.0,7587966,0,0
0xdc1487e092caba080c6badafaa75a58ce7a2ec34,7571107.0,2024/02/01,108.0864,244932.33,245652,0,0
0xe6ba08ebcf791eb7b3622fc90a69882d37701752,6850854.0,2024/02/01,1606.4357,3609500.0,6850854,0,0
0xb98cdacd006b9d47c37ca63cc86f916ee23fc550,6781873.0,2024/02/01,7085373.5849,5149202.0,6526615,0,0
0xd5431fecbb14f20f8ee68360b586d84d589f9f77,6375067.0,2024/02/01,1838.4881,4131101.0,4807305,0,0
0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,6270548.0,2024/02/01,555.9306,1261318.0,6270548,0,0
0xf63f5fcc54f5fd11f3c098053f330e032e4d9259,6230417.0,2024/02/01,945.7759,2124705.0,2344583,0,0
0xbb94b94bc980c857112fabdff524f56f2bb93b7a,6073246.0,2024/02/01,134.1865,302819.99,331919,5741327,0
0xfc028bfa8d4e4073990dfdc6f00fcd23c6ff4145,5912232.0,2024/02/01,5002000,3653034.0,5912232,0,0
0xdc421b1ee121dd8cc7f3a4fab9d1a4d000a5d67c,5729754.0,2024/02/01,3953163.0539,3949744.0,5729754,0,0
0x4ef2ab73ef2214ebeba6f087a8dcf89731504301,5419119.0,2024/02/01,1730.0884,3931159.0,5318757,0,0
0x405237f3b039be62692bffce30badf965f7f5e39,5211365.0,2024/02/01,18.7952,42415.48,92642,45996,0
0x3a1195b1a5087f8871a3941175f8d57711977729,4913347.0,2024/02/01,710.2774,1622558.0,1622778,0,0
0x66e092fd00c4e4eb5bd20f5392c1902d738ae7bc,4437396.0,2024/02/01,114971.7385,1786534,4437396,0,0
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,4332373.0,2024/02/01,353.0523,711946.81,4240721,0,0
0x4b85a658bd606ba20745fdc644a109eba9abe553,4115671.0,2024/02/01,250000,139802.82,319554,3796117,0
0xa054611c5b224a5f4ce93ac2a5f8d0ed17813402,3952794.0,2024/02/01,118182076.4549,2857643.0,3952794,0,0
0x7e345d656782084bbc2c6ef1a1c2127c471f12da,3733078.0,2024/02/01,1651.2491,3733078.0,3733078,0,0
0x3f3210e26ba140af501f50403e9b02d9e62af543,3656352.0,2024/02/01,794.7716,1795484.0,3216499,0,0
0xb603bade19edcd95a780151a694e8e57c15a066b,3459839.0,2024/02/01,148.5057,335135.81,494332,0,0
0xbc9a9ac7dc36b1706732374bf632ef39fb6efbc3,3301014.0,2024/02/01,1444.2374,3260756.0,3301014,0,0
0xca4b9039f50473d13e1754c192831eed41409a48,3284798.0,2024/02/01,47.4974,107078.6,234284,1526653,0
0xf455bb2ac22ed7171e0033a614bf70163b157881,3284466.0,2024/02/01,715.0401,1613223.0,1787894,227035,0
0x277c531de1ba651432894681b15b17327288e57e,3259890.0,2024/02/01,3238745.7315,3236074.0,3259890,0,0
0x8656ab5b1a31007a77505bba3457492e19770a8d,3147879.0,2024/02/01,45,1888439.0,3147879,0,0
0x0695e7763c35724d4ca68845b265dc00ded53246,3130749.0,2024/02/01,2000000,1998270.0,3130749,0,0
0x6de1d63281a9a4796c52c8f38a528ee2cb6bacb4,3081541.0,2024/02/01,103.409,232709.64,239263,0,0
0x6a100c3fc9c1907db3a9c1e797ccb1f296ff0410,3042328.0,2024/02/01,1213.9973,2743779.0,3042328,0,0
0xa6be432cb18a535330da38dd6228ea91d2c937d7,2982517.0,2024/02/01,1100.0001,2482964.0,2982517,0,0
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,2964740.0,2024/02/01,503131.6423,125224.07,126463,0,0
0xfd4838e0bd3955ffa902cb0e6ffa93704f863232,2935949.0,2024/02/01,1058824.2286,1058824.0,2481766,454183,0
0x078e88e465f2a430399e319d57543a7a76e97668,2854268.0,2024/02/01,1455.1557,686551.43,2810925,0,0
0x0945260089850bc72432072501c6f545f6b64cec,2800544.0,2024/02/01,0.9939,2242.85,3673,0,0
0x5dd693c3eec7e6f0984410d5dc2850a3b2bfc9ad,2718071.0,2024/02/01,885.8804,1999556.0,2718071,0,0
0x0ee0c544adf3093e9d4d056d7e6aa802ad17d0ab,2642974.0,2024/02/01,100503.3387,1542021.0,2639301,0,0
0x6fa8ac76c7988f76462d0290d44c450c50f42859,2632981.0,2024/02/01,925.4618,2086639.0,2086656,546325,0
0x5f271d3fd257e342bc828e7092b5a1965c36a25e,2603481.0,2024/02/01,1151.4223,2603481.0,2603481,0,0
0x0cde85455f818cb9aad901e5f2df9676cb3ddbf7,2542409.0,2024/02/01,400.7428,904572.78,2542409,0,0
0xe0bb449bb115dbc335aa1ed348b30fffa666c37a,2535788.0,2024/02/01,202629.1821,1436275.0,2535788,0,0
0x9eb46243193e7e387600926d2d717dce23648bc6,2469014.0,2024/02/01,1080.9713,2469014.0,2469014,0,0
0x7ebaf5338070ec4f61a185c96a3f46d72bd7d480,2440712.0,2024/02/01,500.3464,1130328.0,2440712,0,0
0x34a617cccd1e47eb34b4ffd3b6758ef6d7a99a59,2419055.0,2024/02/01,100000000,279076.35,282066,2136990,0
0x16f7335640487af49ff8d2269a5bc76286948a37,2415154.0,2024/02/01,1068.658,2412592.0,2415154,0,0
0x30e84f627ebc336eee72cd720a837e6f75d865d5,2379497.0,2024/02/01,24146026.8523,1281140.0,2379497,0,0
0x3c58e440349630d8a38cf956ff43357e35edf57d,2365952.0,2024/02/01,502.3906,1133333.0,1133528,1232423,0
0x98c3c6bd0ea2cccb54f43c1f3ac944935da23a4a,2357678.0,2024/02/01,469.1422,1070827.0,1078630,1279048,0
0x5df6a71c62895b22b73c4fd5d015526876819366,2345819.0,2024/02/01,260.54,621579.48,1176226,543571,0
0x08d93188c4c439651993f0c6656ed1253238e451,2330580.0,2024/02/01,15564.5412,515030.67,743486,0,0
0x5db0d56ff51dabe3159741b88556db4b7020dc2a,2269887.0,2024/02/01,1005.9816,2269887.0,2269887,0,0
0xdfb321988b6a7e0c7f427d3b237591212d8b1005,2255410.0,2024/02/01,865051.6778,1181791.0,2255410,0,0
0x4684d266363db1b1c47901019d475735c9360972,2254018.0,2024/02/01,999.7685,2254018.0,2254018,0,0
0x3d3a82648a87de15f61fab119151cc4d933a187b,2247474.0,2024/02/01,671.3302,1516616.0,2247033,0,0
0xbc6512f7a8cbad35b1b9efc9398e51be4d64543d,2236413.0,2024/02/01,989.9794,2236413.0,2236413,0,0
0x195f4a43727aee9fd09b2d6e52172d03c0e3cab5,2202084.0,2024/02/01,844.3994,1895846.0,2202084,0,0
0x34894d68d165c61adf6c7dde4b41193c8c6b44bc,2131698.0,2024/02/01,500,1129620.0,2131698,0,0
0xb0be6138b93ba5fa2bd7695cef321e89935ec5a6,2117105.0,2024/02/01,935.1431,2114359.0,2117105,0,0
0x8b209e5c5c9cd7452f3931def2202b25a8e37af0,2085293.0,2024/02/01,502.3839,1134106.0,2085293,0,0
0xdb9239e9502fd3c844e0c89024ab8c08734d7559,2082405.0,2024/02/01,923.2072,2082405.0,2082405,0,0
0x0edadd242badcf29dd06881f5906f1ee828b8b21,2076465.0,2024/02/01,920.1287,2076454.0,2076465,0,0
0x8d7841bb4737afcaa7af30eeabbae953be0c9f0b,2061300.0,2024/02/01,912.9725,2061300.0,2061300,0,0
0x599ad3f92f76e859f7b7a87dbe3aacb81e54c6e6,2053591.0,2024/02/01,909.0682,2051721.0,2052472,0,0
0xf9c3c8f1e0e457c0cf6ed33ccc5fa2fda4f60910,2010324.0,2024/02/01,743.1151,1676133.0,2010324,0,0
0x837b4694105aebd82d9899fa4d50d671ef34a687,2009039.0,2024/02/01,1923570.6633,1923571.0,2009039,0,0
0xc6339709cb26e8655595c2273886ec6a535511f2,1984318.0,2024/02/01,53.68,121231.47,146642,374998,0
0x2778420cfed7eaab1882085ef148f772f127d60a,1950059.0,2024/02/01,827.2704,1864618.0,1950059,0,0
0xece7e65d6df401a99beb2bc5ba52c131d515dd6c,1917125.0,2024/02/01,843.6907,1907315.0,1917125,0,0
